,Unnamed: 0,Date,Title,Summary,Url,Label
619,619,2019-02-13 16:14,미중 협상 타결 기대감에 코스피 선 회복,이 소식이 알려지면서 한진중공업홀딩스는 전일대비 원 떨어진 원에 거래를 마쳤다이날 코스피 시장에서는 개 종목이 올랐고 개 종목이 떨어졌다 상한가와 하한가는 없었다코스닥 시장에서는 외국인과 기관이 각각 억원 억원 순매수했다 포스코켐택이  올라 가장 큰 상승폭을 보였고 스튜디오드래곤과 펄어비스는 대 상승 마감했다엔터메이트는 관리종목 지정 우려 소식에 전일대비  떨어진 원으로 거래를 마쳤다,https://finance.naver.com/news/news_read.nhn?article_id=0004173543&office_id=008&mode=mainnews&type=&date=2019-02-13&page=1,1.0
621,621,2019-02-13 8:35,외인 매도 전환에 코스피 상승탄력코스닥 관심,확실한 태도 변화인지 장담하긴 어렵지만 이에 영향을 받아 코스피지수는 같은 기간 포인트 아래에서 지지부진한 흐름을 나타냈다최근 외국인의 코스피 매수세가 완화된 이유는 미중 무역협상 불확실성과 미국 연방정부 셧다운 재점화 우려 등에 따른 것으로 보인다또 국내 기업의 이익 전망치 하향 조정으로 코스피의 개월 선행 이 배를 넘어선 점도 부담이다,https://finance.naver.com/news/news_read.nhn?article_id=0004173165&office_id=008&mode=mainnews&type=&date=2019-02-13&page=1,1.0
622,622,2019-02-13 8:31,트럼프시진핑 합의하면 주가가 오르나요,트럼프 대통령은 이날 국무회의에서 기자들과 만나 미중 두 나라가 진짜 합의에 가까이 있고 그 합의가 완성될 수 있다면 협상 시한을 잠시 흘러가게 내버려 둘 수도 있다며 대중 무역협상의 시한을 당초 다음달 일에서 다소 연기할 수 있다는 뜻을 밝혔다,https://finance.naver.com/news/news_read.nhn?article_id=0004173161&office_id=008&mode=mainnews&type=&date=2019-02-13&page=1,0.0
623,623,2019-02-13 7:51,미중 무역분쟁 완화조짐에도 달러인덱스 강화 주시,트럼프 대통령도 백악관미중 양국은 전일부터 베이징에서 차관급 무역회담을 하고 있고 오는 일엔 스티븐 므누신 재무장관과 로버트 라이트하이저 무역대표부 대표가 베이징을 찾아 고위급 회담을 연다일 미국 뉴욕 증권거래소에서 다우존스산업평균지수는 전 거래일보다 포인트 상승한 만에 거래를 마쳤다 미국 연준이 지난달 연방시장공개위원회에서 다소 완화적인 정책 기조를 나타냈음에도 달러 강세가 진행되고 있는 사실에 주목해야 한다강달러는 우선 유로존의 경기에 대한 기대감 훼손에 영향을 받고 있다,https://finance.naver.com/news/news_read.nhn?article_id=0004411102&office_id=277&mode=mainnews&type=&date=2019-02-13&page=1,0.0
624,624,2019-02-13 7:51,트리플 호재에 강세,트럼프 대통령은 합의안에 대해 행복하다고 말할 수 없다고 부정적인 평가를 하면서도 또 다른 셧다운이 발생할 것으로 생각하지는 않는다고 말했다종목별로는 무역 협상에 민감한 보잉이  캐터필러가  각각 올랐다미 노동부에 따르면 월 채용공고는 전월의 만 명에서 증가한 만 명을 기록했다,https://finance.naver.com/news/news_read.nhn?article_id=0003504033&office_id=011&mode=mainnews&type=&date=2019-02-13&page=1,1.0
626,626,2019-02-13 6:03,발행어음 새 판 짜는 증권가올해 판세 뒤바뀌나,이들의 판세 변화 가능성에 업계의 관심이 모인다일 금융투자업계에 따르면 증권이 한국투자증권투자증권에 이어 발행어음 인가 증권사가 될 가능성이 높아졌다증권은 발행어음 시장 진출을 위해 작년 월 금융당국에 단기금융업무 인가를 신청했다 이후 새롭게 발행어음 인가 신청을 한 가운데 특별한 결격 사유가 없어 이르면 다음 달 인가를 받을 것이라는 게 업계 전망이다금융위원회는 년 자기자본 조원 이상 조건을 갖춘 개 증권사를 초대형 로 지정했다,https://finance.naver.com/news/news_read.nhn?article_id=0002311013&office_id=119&mode=mainnews&type=&date=2019-02-13&page=1,0.0
627,627,2019-02-13 6:03,주주권 행사 강화하는 국민연금의 또 다른 속내,일각에서는 대한항공에 대한 경영 참여로 억원에 육박하는 금액을 토해내는 것이 주가수익에서 큰 성과를 내지 못하고 있는 국민연금의 큰 고민거리가 될 수 밖에 없을 것이라는 분석이 제기된다이 때문에 짠물 배당 기업에 대해 배당확대를 적극 요구하는 것이 아니냐는 관측이 제기된다통상 배당확대에 나서는 기업일수록 주가상승률이 높아지는 경향이 있기 때문이다국민연금은 룰을 적용받지 않는  미만의 지분 보유 종목들 가운데 배당여력이 낮은 기업들을 적극 공략할 것으로 예상된다,https://finance.naver.com/news/news_read.nhn?article_id=0002311009&office_id=119&mode=mainnews&type=&date=2019-02-13&page=1,0.0
628,628,2019-02-13 5:45,남양유업의 배당확대 거부를 받아들이기 힘든 이유,배당을 해봐야 대주주 지분율이 높아 이익이 한쪽으로 쏠리고 사내유보금을 통해 재무구조 건전성을 높여 장기투자를 위한 밑거름으로 활용해왔다는 게 남양유업 측의 주장이다이익을 유보해 재투자하는 방법으로 성장성을 높히겠다는 얘기는 기업들이 배당을 요구하는 주주들에게 항상 해왔던 변명이다 투자자들이 남양유업의 주장을 받아들이기 어려운 이유다남양유업 뿐만 아니라 우리나라 기업들은 성장을 이유로 배당을 회피해왔다,https://finance.naver.com/news/news_read.nhn?article_id=0004173114&office_id=008&mode=mainnews&type=&date=2019-02-13&page=1,0.0
629,629,2019-02-13 6:00,해외주식 거래 잡기 나선 증권사,서울뉴시스 여의도 증권가의 모습 사진은 기사와 무관서울뉴시스외화증권 결제금액 상위 개 시장서울뉴시스외화증권 결제금액 상위 개 시장 서울뉴시스하종민 기자  국내 투자자들의 해외주식 거래가 증가세를 보이자 증권사들도 앞다퉈 해외주식 투자자 유치에 나서는 모양새다해외주식 투자자들을 유치할 경우 거래 수수료가 늘어나는 만큼 수익성 제고 및 포트폴리오 다양성 확보 차원의 전략으로 풀이된다일 증권업계에 따르면 키움증권 미래에셋대우 증권 등은 해외주식 투자자 유치를 위해 다양한 이벤트 및 시스템 개발을 추진하고 있다키움증권은 지난달 원화 외화의 동시 표기로 호가 시인성을 높인 해외 홈트레이딩시스템 영웅문 글로벌의 베타버전을 선보인 바 있다,https://finance.naver.com/news/news_read.nhn?article_id=0009057537&office_id=003&mode=mainnews&type=&date=2019-02-13&page=1,1.0
630,630,2019-02-13 5:20,년째 꿈만 꾸는 한국판 골드만삭스,자통법 도입 전 국내 주식과 채권시장 규모는 국내총생산 대비 를 조금 넘기는 수준에 불과했다 년이 지난 현재까지도 글로벌 시장에서 노는 투자은행은 여전히 꿈에 머물러 있다 금융산업 구조 선진화 방안도 있었지만 금융투자업계의 발전과는 거리가 먼 내용이었다과거 묻히기 일쑤였던 금융투자업계의 목소리에 여당과 정부가 귀를 기울이기 시작했다는 사실만으로도 장족의 발전을 했다는 평가도 나온다,https://finance.naver.com/news/news_read.nhn?article_id=0004309443&office_id=018&mode=mainnews&type=&date=2019-02-13&page=1,1.0
631,631,2019-02-13 5:31,현대차 배당성향  위전년대비 배 껑충 왜,현대차의 배당성향이 를 웃돌며 위에 올랐고 삼성카드 포스코 이노베이션이 배당성향 대를 기록했다일 가이드에 따르면 현재까지 년 결산배당을 발표한 상장사 곳가운데 배당금 총액이 억원을 넘어선 곳은 곳으로 집계됐다 하이닉스 는 조억원의 순이익중 조억원을 배당해 배당성향은 수준으로 배당금총액 억원이상 상장사중 가장 낮은 배당성향을 기록했다,https://finance.naver.com/news/news_read.nhn?article_id=0004309446&office_id=018&mode=mainnews&type=&date=2019-02-13&page=1,1.0
632,632,2019-02-13 5:11,주주가치 제고 깃발 들었지만기업가치훼손 우려도,다만 행동주의가 주주의 인 시위로 끝나지 않기 위해선 기업의 업황이나 성장성 등 본질을 꿰뚫어보는 통찰력이 필요하다는 지적이 나온다금융투자업계에 따르면 한국형 행동주의 펀드 규모는 대략 억원대에 불과하다 이에 비해 우리나라는 턱없이 미미한 규모다그러나 앞으로 행동주의 펀드 규모는 더욱 더 커질 것으로 보인다 행동주의 펀드는 시대적인 요구라고 말했다한편에서는 주주 행동주의가 난립할 경우 기업 가치가 도리어 훼손될 수 있다는 우려도 제기된다,https://finance.naver.com/news/news_read.nhn?article_id=0004309439&office_id=018&mode=mainnews&type=&date=2019-02-13&page=1,0.0
634,634,2019-02-14 23:46,하락 출발부진한 소매판매 부담,뉴욕증권거래소뉴스 뉴욕증권거래소뉴스 김정한 기자  일 뉴욕증시 대 지수가 하락으로 출발했다 지난해 월 소매판매가 급감한 것으로 나타난 점이 미국과 중국의 무역협상 타결 기대감까지 압도 조정 장세를 형성하고 있는 것으로 보인다로이터통신에 따르면 개장 직후 다우존스산업평균지수는  하락한 만를 기록 중이다 스탠다드앤푸어스지수는  내린 을 나타내고 있다 나스닥종합지수는  밀린 를 가리키고 있다,https://finance.naver.com/news/news_read.nhn?article_id=0003833704&office_id=421&mode=mainnews&type=&date=2019-02-14&page=1,-1.0
636,636,2019-02-14 17:04,코스피 나흘째 상승기관 매수에 개월만 선 진입,반면 셀트리온헬스케어 신라젠  이 대 하락했고 바이로메드 포스코켐택 코오롱티슈진이 약보합 마감했다이날 오전 차바이오텍이 실적에 문제가 있어 공시를 미루고있다는 소문이 돌면서 주가가 급락했다 개는 하락했고 하한가는 없었다한편 서울 외환시장에서 원달러 환율은 원 오른 원에 마감했다 코스피 지수선물은 포인트 오른 에 마감했다박보희 기자,https://finance.naver.com/news/news_read.nhn?article_id=0004174312&office_id=008&mode=mainnews&type=&date=2019-02-14&page=1,1.0
637,637,2019-02-14 17:01,무역협상 지켜보자,홍콩 사우스차이나모닝포스트에 따르면 시진핑 중국 국가 주석이 므누신 장관 등 미국 측 핵심인사들을 일 만날 것으로 알려졌다앞서 트럼프 대통령과 시 주석이 월 중 회동한다는 얘기가 나온 데다 이날 오후 트럼프 대통령이 무역협상 시한을 일 연장한다는 블룸버그통신의 보도까지 나오며 양국 무역협상 기대감 확대로 중국 증시는 낙폭을 줄여 나갔다중국 수출지표가 예상 밖으로 좋았던 것도 장에 긍정적 영향을 끼쳤다,https://finance.naver.com/news/news_read.nhn?article_id=0004174305&office_id=008&mode=mainnews&type=&date=2019-02-14&page=1,0.0
638,638,2019-02-14 16:24,코스피 기관 매수세에 대 상승넉 달만에 선 회복,반면 개인과 외국인은 각각 억원 억원어치를 순매도했다 기관과 외국인은 주식선물 시장에서 각각 만계약 계약을 순매도했다프로그램 매매는 유가증권시장에서 외국인과 개인이 각각 억원 억원어치를 순매도 했고 기관은 억원어치를 순매수했다 코스닥시장에서 개인과 외국인은 각각 억원 억원어치를 순매수하고 기관은 억원어치를 순매도했다업종별로는 의료정밀 전기전자 섬유의복 음식료품 서비스업 등이 올랐다 코스닥시장에서는 개인과 외국인이 각각 억원 억원어치를 순매수했다,https://finance.naver.com/news/news_read.nhn?article_id=0000426901&office_id=366&mode=mainnews&type=&date=2019-02-14&page=1,1.0
639,639,2019-02-14 16:10,낙관론 피어나는 미중 무역협상 따라가는 코스피,미중 고위급 협상이 재개된 가운데 도널드 트럼프 미국 대통령이 내달 일로 예고한 중국산 수입품 관세 인상 시점을 일 연기하는 방안을 고려하고 있는 것으로 알려지면서 위험 자산에 대한 선호 심리도 더욱 확대될 것으로 기대된다당장은 일 나오는 미중 고위급 협상 논의 내용이 증시의 상승 동력으로 작용할 것으로 보인다일 미국 증시 장 마감 이후 예정된 엔비디아와  등 반도체주들의 실적 발표도 주목할 부분이다,https://finance.naver.com/news/news_read.nhn?article_id=0004174227&office_id=008&mode=mainnews&type=&date=2019-02-14&page=1,1.0
